link fetched: ,https://google.com/search?q=leslie+lamport
link,/url?q=https://es.wikipedia.org/wiki/Leslie_Lamport&sa=U&ved=2ahUKEwjprcqf2ez4AhWYQzABHaO_Bx4QFnoECAcQAg&usg=AOvVaw1xCwo8iSXeV7KsjZi3cuQA
link,/url?q=https://en.wikipedia.org/wiki/Leslie_Lamport&sa=U&ved=2ahUKEwjprcqf2ez4AhWYQzABHaO_Bx4QFnoECAoQAg&usg=AOvVaw1qDeNmbPjOdIz2oM_Naq4h
link,/url?q=http://www.lamport.org/&sa=U&ved=2ahUKEwjprcqf2ez4AhWYQzABHaO_Bx4QFnoECAgQAg&usg=AOvVaw3cGNlevLRfEDSu9-eNh3--
link,/url?q=https://www.microsoft.com/en-us/research/people/lamport/&sa=U&ved=2ahUKEwjprcqf2ez4AhWYQzABHaO_Bx4QFnoECAYQAg&usg=AOvVaw3due453Sw_w_SimF1WcfLT
link,/url?q=https://www.youtube.com/watch%3Fv%3DRcE3EKSGgp4&sa=U&ved=2ahUKEwjprcqf2ez4AhWYQzABHaO_Bx4QtwJ6BAgLEAE&usg=AOvVaw36o_7FoCtjaqVFSxvoIYXV
